"1182","Pawle Uruwa","Michael Ondaatje","Sepala Wijesekara","Sinhala","English Translation Novel"
"1183","Sathuru Mithuru Muhudu Rella","Pearl S Buck","Senarathne Weerasinghe","Sinhala","English Translation Novel"
"1184","Andurata pera Aruna","Niranjana","Senarathne Weerasinghe","Sinhala","Indian Translation"
"1185","Charulatha","Rabindranath Tagore","Senarathne Weerasinghe","Sinhala","Indian Translation"
"1186","Depa Ladimi","Moti Nandi","Senarathne Weerasinghe","Sinhala","Indian Translation"
"1187","Aluthma Minihek","Sarat Chandra Chatterjee","Senarathne Weerasinghe","Sinhala","Indian Translation"
"1188","Mahumkari","Rosalie Ham","Thilakasiri Ekanayake","Sinhala","English Translation Novel"
"1189","Karumakkara Kathawak","Gabrial Garcia Marquez","Gamini Viyangoda","Sinhala","English Translation Novel"
"1190","Lohitha Wasangathaya","Jack London","Charunya Dehigama","Sinhala","English Translation Novel"
"1191","Sayam Gedara","John Grisham","Indrani Krunarathna","Sinhala","English Translation Novel"
"1192","Limpopo Galabasi","Robyn Scott","Indrani Krunarathna","Sinhala","English Translation Novel"
"1193","Boer Sirakaruwekuge mathaka satahan","Jan N. Brink","Samarasinghe gunasekara","Sinhala","English Translation Novel"
"1194","Bala viyaruwa","Edgar Rice Burroughs","Palitha Jayakody","Sinhala","English Translation Novel"
"1195","Kapala duwe Wanara Raju","Edgar Wallace","Prabath Mirihagalla","Sinhala","English Translation Novel"
"1196","Sathwa ha Shaka wisheshayange Sambawaya","Charles Darwin","Pasan Kodikara","Sinhala","English Translation Novel"
"1197","Sepiencesla","Yuval Noah Harari","Upali Rathnayake","Sinhala","English Translation Novel"
"1198","Minis Ithihasaye Kathandaraya","Piyodor Korovkin","Sugath Kankanamge","Sinhala","Russian Translation Novel"
"1199","Athlantheedawe Awasan Minisa","Alexander Romanovich  Beiyaev","Pushpa Ranjan Wijesinghe","Sinhala","Russian Translation Novel"
"1200","Tharuwak Polowata","Steven spilberg","Kumara Siriwardana","Sinhala","English Translation Novel"
"1201","Sandapathle Ran Illama","H.G.Wells",,"Sinhala","English Translation Novel"
"1202","Promithiyasge Daruwo",,,"Sinhala","Science Fiction"
"1203","Pematho Jayathi Soko","Isuru Prasanga",,"Sinhala","Sinhala Novel"
"1204","Aparadhaya Ha Danduwama","Fyodor Dostoyevsky","Dedigama V Rodrigo","Sinhala","Russian Translation Novel"
"1205","Gasaka Kandulu","Vicki Baum","Urapola Hemaloka","Sinhala","English Translation Novel"
"1206","Amesan Santhrasaya","Willard Price","Manjula Dissanayaka","Sinhala","English Translation Novel"
"1207","Dakunudiga Sagara Gembare","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1208","Agada Sagare","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1209","Ginihal Ginikeli","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1210","Talmasun Dadayama","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1211","Aprikanu Maha Himaye","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1212","Eli Eth Dadayama","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1213","Sapari Santhrasa","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1214","Sinha Dadayama","Willard Price","Manjula Dissanayaka","Sinhala","English Translation Novel"
"1215","Gorillo","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1216","Kimidum Kranam","Willard Price","Manjula Dissanayaka","Sinhala","English Translation Novel"
"1217","Wanacharin Athara Thrasayak","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1218","Koti Dadayama","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1219","Hima Bima Serisara","Willard Price","Wijayarathna Dolawatta","Sinhala","English Translation Novel"
"1220","Kulunaka Palahilawwa","Franklin W Dixon","Nileka Dananjani Gunawardana","Sinhala","English Translation Novel"
"1221","Horabadu Kollaya","Franklin W Dixon","Nileka Dananjani Gunawardana","Sinhala","English Translation Novel"
"1222","Embarumhale Abirahasa","Franklin W Dixon","Nileka Dananjani Gunawardana","Sinhala","English Translation Novel"
"1223","Dura Kandu Matha Akunu","Badraji Mahinda Jayathilaka",,"Sinhala","Sinhala Novel"
"1224","Ahimiwu Urumaya","J.R.R.Tolkien","Kavisha Nadun Kaggodarachchi","Sinhala","English Translation Novel"
"1225","Nalandawe Shapaya","Manna Bahadur","Nimmi Muditha Herath","Sinhala","Indian Translation"
"1226","kudu Mahath Sathwayo","James Herriot","Upali Kannangara","Sinhala","English Translation Novel"
"1227","Plantation","Chris Kuzneski","Sachinthala Fernando","Sinhala","English Translation Novel"
"1228","Hunters","Chris Kuzneski","Sachithra Nanayakkara","Sinhala","English Translation Novel"
"1229","Sawan Langa Saranna","Alex North","Ganga Noroshini Suduwelikanda","Sinhala","English Translation Novel"
"1230","Anna Poorna","Bibuthi Bushana Bandopadya","Kumari Welihinda","Sinhala","Indian Translation"
"1231","Yakage Nawathena","Daphene Du morrier","Chandana Mendis","Sinhala","English"
"1232","Wiwurtha Marutha","Akila Shavinda Dissanayaka",,"Sinhala","Sinhala Novel"
"1233","Suriya Kusuma","Chulabaya Santha Kumara Herath",,"Sinhala","Sinhala Novel"
"1234","Jurasik Dadayama","Chandana Mendis",,"Sinhala","Sinhala Novel"
"1235","Nil Diyamanthi Abirahasa","Chandana Mendis",,"Sinhala","Sinhala Novel"
"1236","Guest List","Lucy Foley","Nileka Dananjani Gunawardana","Sinhala","English Translation Novel"
"1237","Athurudan Yuwathiyo","Megan Miranda","Medhawi Dikmadugoda","Sinhala","English Translation Novel"
"1238","Sholtsmarsh Abhirahasa","Ellly Griffiths","Madhara Abeysingha","Sinhala","English Translation Novel"
"1239","Asthi Nagaraya","Cassandra Clare","Savindi Ariyathilaka","Sinhala","English Translation Novel"
"1240","Bhasma Nagaraya","Cassandra Clare","Savindi Ariyathilaka","Sinhala","English Translation Novel"
"1241","Kada Mini Nagaraya","Cassandra Clare","Savindi Ariyathilaka","Sinhala","English Translation Novel"
"1242","Abhirahas Salakuna","Lasitha Ravin Umagiliya",,"Sinhala","Sinhala Novel"
"1243","Hiroshimawe Mal","Editha Morris","Sumithra Rahubadda","Sinhala","English Translation Novel"
"1244","Hiroshimawe Kandulu","Edita Morris","Sumithra Rahubadda","Sinhala","English Translation Novel"
"1245","Ikaras Punaragamanaya","Susitha Ruwan",,"Sinhala","Science Fiction"
"1246","Duwili Dedunna","B.Wongar","Malani Govinnage","Sinhala","English Translation Novel"
"1247","Kichera Giri Hisa Bindunu Sewaneli","Mykhailo Mykhailovych Kotsiubynsky","Pushpa Ranjan Wijesinghe","Sinhala","Russian Translation Novel"
"1248","Thewul Sitha","Isaac Bashevis Singer","Gamini Viyangoda","Sinhala","English Translation Novel"
"1249","Nihanda Kala Handa","Prabath Chinthaka Meegodage",,"Sinhala","Other"
"1250","Sinha Raaja Dadayama","Badraji Mahinda Jayathilaka",,"Sinhala","Children Sinhala"
"1251","Koti Dadayama","Gunasekara Gunasoma",,"Sinhala","Sinhala Novel"
"1252","Dombagala Nidhanaya","Badraji Mahinda Jayathilaka",,"Sinhala","Children Sinhala"
"1253","Sese","Prasad Samarasekara",,"Sinhala","Children Sinhala"
"1254","Sanoran Abhirahasa","Shiromala S Weerasinghe",,"Sinhala","Sinhala Novel"
"1255","Sahaja Urumaya",,"Bobby B Botheju","Sinhala","Science Fiction"
"1256","Tin Tin ge Wickrama Sanda Gamana","Herji","Samantha Indeewara","Sinhala","English Translation Children "
"1257","Tin Tin ge Wickrama Sanda Gaweshakayo","Herji","Samantha Indeewara","Sinhala","English Translation Children"
"1258","Tin Tin ge Wickrama Kalu Divayina","Herji","Samantha Indeewara","Sinhala","English Translation Children"
"1259","Tin Tin ge Wickrama Soviet Deshaye","Herji","Samantha Indeewara","Sinhala","English Translation Children"
"1260","Tin Tin ge Wickrama Tin Tin saha Morunge Wila","Herji","Samantha Indeewara","Sinhala","English Translation Children"
"1261","Tin Tin Saha Pikaros","Herji","Samantha Indeewara","Sinhala","English Translation Children"
"1262","Asiri Sirini",,"Chithra I. Perera","Sinhala","Other"
"1263","Ran Muthu Arama","Jayasena Jayakody",,"Sinhala","Sinhala Novel"
"1264","Es","Jayathilaka Kammellaweera",,"Sinhala","Sinhala Short Stories"
"1265","Kalu Kirilli","Nissanka Wijerathna",,"Sinhala","Sinhala Short Stories"
"1266","Meyi Mara Prasangaya","Mahinda Prasad Masimbula",,"Sinhala","Sinhala Novel"
"1267","Kukulek Athingath Kikili","Manjula Wediwardana",,"Sinhala","Sinhala Novel"
"1268","Kadadora","Manihari Jayalath",,"Sinhala","Sinhala Novel"
"1269","Makaranandaya","Wirajini Thennakoon",,"Sinhala","Sinhala Novel"
"1270","Kasawatha Gena Kathawak","Samarasinghe Gunasekara",,"Sinhala","Sinhala Novel"
"1271","Suwa Asapuwa","Jayasena Jayakody",,"Sinhala","Sinhala Novel"
"1272","Madolduwa","Martin wickramasingha",,"Sinhala","Children Sinhala"
"1273","Alipelessa","Dinesh Gunathilaka",,"Sinhala","Sinhala Novel"
"1274","Eetha Dura Eetha","Ganga Niroshini Suduwelikanda",,"Sinhala","Other"
"1275","Jerusalem Duwaruni","Tharangani Rashika Fernando",,"Sinhala","Sinhala Novel"
"1276","Uthpaththi","Keerthi Welisarage",,"Sinhala","Sinhala Novel"
"1277","Nimanage Ithihasaya","Kaushalya kumarasinghe",,"Sinhala","Sinhala Novel"
"1278","Sulangin Wetunu Path","Adeline Yen Mah","Susantha Kodithuwakku","Sinhala","Chinese Translation"
"1279","Dakunu Mayime","Haruki Murakami","Indika Gunawardana","Sinhala","Japan Translation"
"1280","Mathaka Polisiya","Yoko Ogawa / StephenSnyder","Hasitha Abeywardana","Sinhala","Japan Translation"
"1281","Dewaduthayange Kerella","Anatole France","T. Andradi","Sinhala","French Translation"
"1282","Wachana 100 Widya Prabanda",,,"Sinhala","Science Fiction"
"1283","Aebinol","Sameera Madushanka",,"Sinhala","Science Fiction"
"1284","Nawa Padanama Saha Adhirajya","Isaac Asimov","S.M. Banduseela","Sinhala","Science Fiction"
"1285","Sahasra Meheyuma","Ayodya Sonali",,"Sinhala","Science Fiction"
"1286","Kodon","Sinera Ridmika",,"Sinhala","Science Fiction"
"1287","Dewana Padanama","Isaac Asimov","S.M. Banduseela","Sinhala","Science Fiction"
"1288","Idama Ha Thanahawa",,"Justin Wijayawardana","Sinhala","Russian Translation Short Stories"
"1289","Mage Janaral","Elbert Lihanov","Mahinda Senarath Gamage","Sinhala","Russian Translation Novel"
"1290","Dadayamkaruwo","Anton Chekhov","Ananda Amarasiri","Sinhala","Russian Translation Novel"
"1291","Mulkawaya  1","Aleksandr Isayevich","W.A.Abeysingha","Sinhala","Russian Translation Novel"
"1292","Mulkawaya   2","Aleksandr Isayevich","W.A.Abeysingha","Sinhala","Russian Translation Novel"
"1293","Ena Keranina","Leo Tolstoy","Swarnakanthi Rajapaksa","Sinhala","Russian Translation Novel"
"1294","Newum Pasa","Ivan Thurginip","Ananda Amarasiri","Sinhala","Russian Translation Novel"
"1295","Kunatuwen Upathaladdo","Nikolai Ostrovsky","Ranjana Dewamithra","Sinhala","Russian Translation Novel"
"1296","Epal Gedi Thunak Ahasin Wetuna","Narine Abgaryan","K.D.Chandrasiri","Sinhala","Russian Translation Novel"
"1297","Thidena","Maxim Gorky","Chulananda Samaranayaka","Sinhala","Russian Translation Novel"
"1298","Golowulyovu Pawule Kathantharaya","Saltykov Shedrin","Ananda Amarasiri","Sinhala","Russian Translation Novel"
"1299","Dosthara Shivago","Boris Pasternak","Badraji Mahinda Jayathilaka","Sinhala","Russian Translation Novel"
"1300","400 Days","Chethan Bhagath",,"English","Other"
"1301","Atakama Wiplawaya","Manjula Ravishantha",,"Sinhala","Science Fiction"
"1302","Atakama  2","Manjula Ravishantha",,"Sinhala","Science Fiction"
"1303","Shapeksha",,"Chinthaka Widanapathirana","Sinhala","Science Fiction"
"1304","Duumalawanyagaraya","Ruwan Bandujeewa",,"Sinhala","Poetry"
"1305","Maga Herunu Doopath",,"Prabhath Jayasinghe","Sinhala","Sinhala Novel"
"1306","Miyuru Handa",,"Sunethra Rajakarunanayaka","Sinhala","Sinhala Novel"
"1307","Kaleka owuhuda Minsunwa Sitiyoya","Maxim Gorky","Chulananda Samaranayaka","Sinhala","Russian Translation Short Stories"
"1308","Samurai Ranabima","Eiji Yoshikawa","Senarathna Weerasinghe","Sinhala","Japan Translation"
"1309","Matin Retler","R.M.Ballantyne","Kumara Siriwardana","Sinhala","English Translation Novel"
"1310","Gelawumkara Isiwaraya","Gore Vidal","Gamini Viyangoda","Sinhala","English Translation Novel"
"1311","Sayanasana","Robert Bloch","Senarathna Weerasinghe","Sinhala","English Translation Novel"
"1312","Igilennata Sihina Dakimi","Sun Mi Hwang","D.M.S.Ariyarathna","Sinhala","English Translation Novel"
"1313","Kalaya Indura Pawasawi","Jeffrey Archer","Kumara Siriwardana","Sinhala","English Translation Novel"
"1314","Piyage Papayo","Jeffrey Archer","Kumara Siriwardana","Sinhala","English Translation Novel"
"1315","Sureki Rahasa","Jeffrey Archer","Kumara Siriwardana","Sinhala","English Translation Novel"
"1316","Kandulu Siththama","Jeffrey Archer","Kumara Siriwardana","Sinhala","English Translation Novel"
"1317","Susum Maruthe","Jeffrey Archer","Kumara Siriwardana","Sinhala","English Translation Novel"
"1318","Clipton Cronical   6+","Jeffrey Archer","Kumara Siriwardana","Sinhala","English Translation Novel"
"1319","Clipton Cronical   7","Jeffrey Archer","Kumara Siriwardana","Sinhala","English Translation Novel"
"1320","Uwa Nam Minisa","Fedrick Backman","Ganga Niroshini Suduwelikanda","Sinhala","English Translation Novel"
"1321","Sammy Ge Kathawa","Elmo Jayawardana","Sisil Rudrigo","Sinhala","English Translation Novel"
"1322","Pematho Jayathi Soko","Leo Tholsthoi","Cyril C Perera","Sinhala","Russian Translation Novel"
"1323","Nohelaw Eka RuhiruBindak","Mikhailo Stelmaw","Merlin Sunethra Chandrarathna","Sinhala","Russian Translation Novel"
"1324","Midee Marukatharin","Beverly Naidu","Chulananda Samaranayaka","Sinhala","African Translation"
"1325","Ninnada","Wilbur Smith","Chithra I Perera","Sinhala","English Translation Novel"
"1326","Negenahira Sulanga Sherlok Holms","Susitha Ruwan",,"Sinhala","Sinhala Novel"
"1327","Silkage Divi Seriya","Heather Morris","Chandana Gunasekara","Sinhala","English Translation Novel"
"1328","South Town","Lorenz Graham","Anura K Edirisuriya","Sinhala","English Translation Novel"
"1329","Awasan Nirmanaya","Chinthaka Widanapathirana",,"Sinhala","Science Fiction"
"1330","Pretha Duthiyika","Manoj Prasanna Rathnayaka",,"Sinhala","Science Fiction"
"1331","Re Matha","Kurt Vonnegut","Gamini Viyangoda","Sinhala","English Translation Novel"
"1332","Gorio Appachchi","Honore De Balzac","Premasiri Mahingoda","Sinhala","French Translation"
"1333","Punchi Loke","Martin Suter","Maheshi Weerakoon","Sinhala","English Translation Novel"
"1334","Adbootha Aganthukaya","H,G, Wells","Sugath Kankanamge","Sinhala","English Translation Novel"
"1335","Kabul Nuwara Wehilihiniya","Yasmina Kaadra","Achini Dilshani Nakandala","Sinhala","African Translation"
"1336","Nelawili Geeyak","Leila Slimani","Niml Somarathna","Sinhala","French Translation"
"1337","Mage Divi Satana","Yeonmi Park","Chulananda Samaranayaka","Sinhala","English Translation Novel"
"1338","Shosha","Isaac Bashevis Singer","Gamini Viyangoda","Sinhala","English Translation Novel"
"1339","Mandagamiya","J.M.Coetzee","Wimaladasa Samarasinghe","Sinhala","English Translation Novel"
"1340","Duwpan Kollo Duwapan","Uri Orlev","Chithra Amarasekara","Sinhala","English Translation Novel"
"1341","Asura Bumiya","Kiran Desai","Swarnakanthi Rajapaksa","Sinhala","Indian Translation"
"1342","Seeni","K.Chinnappa Bharathy","Upali Leelarathna","Sinhala","Indian Translation"
"1343","Nikleshi",,"Boby G.Botheju","Sinhala","Indian Translation"
"1344","Chokar Baali","Rabindranath Thagor","J.P.Wanniarachchi","Sinhala","Indian Translation"
"1345","Gramaranyaye Aganthukaya","O.V.Wijayan","Gunathilaka Metiyagane","Sinhala","Indian Translation"
"1346","Volga Sita Ganga Thek","Rahul Sankruthyayana","Mahinda Senarath Gamage","Sinhala","Indian Translation"
"1347","Kandureli","Padmini Senavirathna",,"Sinhala","Sinhala Novel"
"1348","Parikarma","Sunethra Rajakarunanayaka",,"Sinhala","Sinhala Novel"
"1349","Kemathinam Wahinna","Pushpa Malani Kalubowila",,"Sinhala","Sinhala Novel"
"1350","Kotiya saha Thawath Ketikatha","P.B. Jayasekara",,"Sinhala","Sinhala Short Stories"
"1351","Yara Yaathrika","Sena Thoradeniya",,"Sinhala","Sinhala Novel"
"1352","Ahasinwata Diyabinduwak","Punchi Banda Munamale",,"Sinhala","Sinhala Novel"
"1353","Peradeniye Istesama Tikatdena","Sena Thoradeniya",,"Sinhala","Sinhala Short Stories"
"1354","Nottuwe Nettuwo",,,"Sinhala","Sinhala Short Stories"
"1355","Ehela Malata Dampatak","Chathuri Damayanthi",,"Sinhala","Sinhala Novel"
"1356","Kuppayama","Rohitha Wijayakoon",,"Sinhala","Sinhala Novel"
"1357","Ranasinha Premadasa","R.W.Perera",,"Sinhala","Sinhala Novel"
"1358","Mathaka Gini Pupuru","Gamini Muthukumarana",,"Sinhala","Sinhala Novel"
"1359","Awiyen Liyu Akuru",,,"Sinhala","Sinhala Novel"
"1360","Cheena Pawrin Etherata","Lee Shun Shin","Chulananda Samarranayaka","Sinhala","Chinese Translation"
"1361","Katha Gena Katha","Bing Xin","Kapila Kumara Kalinga","Sinhala","Chinese Translation"
"1362","Dilinjar","Jack Hinggins",,"Sinhala","English Translation Novel"
"1363","Hiyu Hiyu Hewath Rakusa",,,"Sinhala","English Translation Novel"
"1364","Hitlerge Es Es Hamudawa","Frederick Forsyth","Abhaya Hewawasam","Sinhala","English Translation Novel"
"1365","Sihinayaka Rendi Rahasak","Max Ehrlich","Chandana Mendis","Sinhala","English Translation Novel"
"1366","Mora","Peter Benchly","Chandana Mendis","Sinhala","English Translation Novel"
"1367","Mage Sahodari","Oyinkan Braithwaite","Ganga Niroshani Suduwelikanda","Sinhala","English Translation Novel"
"1368","Sangawunu Lokaya","Michael Crichton","Sudath Rohan","Sinhala","English Translation Novel"
"1369","Kinihiraka Giniyama","Suranga Niroshana Manathunga",,"Sinhala","Sinhala Novel"
"1370","Kolara Kale Ale","Gabriel Garcia Marquez","Gamini Wiyangoda","Sinhala","English Translation Novel"
"1371","Wahalekuge Iranama","Solomon Northup","Rani Senarathna Rajapaksa","Sinhala","English Translation Novel"
"1372","Chamindayata Henagahala","Tharindu Sri Lokugamage",,"Sinhala","Sinhala Short Stories"
"1373","Husma Pawanak Wee","Paul Kalanithi","Malini Gowinnage","Sinhala","English Translation Novel"
"1374","Nendammage Dayariya","Kalpana Kasthuriarachchi",,"Sinhala","Sinhala Novel"
"1375","The Silmarililion","J.R.R.Tolkein",,"English","English Translation Novel"
"1376","Steve Jobs","Karen Blumenthal",,"English","English Translation Novel"
"1377","Weralabada Nagaraye Kuda Niwahana","Melissa Wiley","Kathyana Amarasinghe","Sinhala","English Translation Novel"
"1378","Patumagehi Kuda Niwahana ","Melissa Wiley","Kathyana Amarasinghe","Sinhala","English Translation Novel"
"1379","Riyanage Lokaya","Mark Shirrefs","Sudath Rohan","Sinhala","English Translation Novel"
"1380","Polge Lokaya","Mark Shirrefs","Sudath Rohan","Sinhala","English Translation Novel"
"1381","Makara Raja Dahana","Mark Shirrefs","Sudath Rohan","Sinhala","English Translation Novel"
"1382","Narmadawe Gee Rawaya","Gita Meheta","Hemantha Ranaweera","Sinhala","English Translation Novel"
"1383","Penerayaka Lu Malpeni","Kamala Markandaya","Chithra Amarasekara","Sinhala","English Translation Novel"
"1384","Wesi Wetena Ganga Asabada",,"M.D.Mahidapala","Sinhala","English Translation Short Stories"
"1385","Mama Wuyemi Mama Wemi","Srilani Fernando",,"Sinhala","Sinhala Novel"
"1386","Kolamba Mathaka","Kumudu Kumarasinghe",,"Sinhala","Other"
"1387","Kalu Usa Manussayek","Prins Senadeera",,"Sinhala","Sinhala Short Stories"
"1388","Piyasara Samaya","ChandrarathnaBandara",,"Sinhala","Sinhala Novel"
"1389","Jenie","Paul Gallico","Rani Senarathna Rajapaksa","Sinhala","English Translation Novel"
"1390","Thidena","Maxim Gorky","Chulananda Samarranayaka","Sinhala","Russian Translation Novel"
"1391","Ekama Parana Kathawak","Ivan Goncharov","Karunathilaka Handunpathirana","Sinhala","Russian Translation Novel"
"1392","Nawa Jeewanaya","Leo Tolstoy","Ananda Amarasiri","Sinhala","Russian Translation Novel"
